policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f,N,heterogeneity,bw
b2croi_v8q,burst,3013,28224,2015,0.2800828611021209,0.008209342539078655,0.09098428453267163,0.09925558312655086,2.8548387096774195,30.0,0.9987324671900129,88.01488833746897,313.76270465807016,0.3253307360781685,0.05,0.11668080633332485,0.0,0.0,14.527777777778054,6,low,2
oracle,burst,3013,28224,2015,0.24401301775425696,0.007934830344671906,0.09098428453267163,0.09925558312655086,17.233167907361455,169.0,0.9601364453272796,88.01488833746897,89.88459666765691,1.2,0.05,0.11668080633332485,0.0,0.0,39.47222222222239,6,low,2
error_trigger,burst,3014,30240,2015,0.19609679514463177,0.007341903442967815,0.09098428453267163,0.0827129859387924,13.96790736145575,170.0,0.9571467198678739,85.60794044665012,3.7027474391105453,1.2,0.05,0.14144574554622086,0.0,0.0,44.25000000000062,6,low,2
generic_voi,burst,3014,30240,2015,0.19566129740059635,0.007959586635161785,0.09925558312655086,0.09098428453267163,12.332009925558312,149.0,0.9609435943168306,85.60794044665012,7.778638396088597,1.2,0.05,0.14144574554622086,0.0,0.0,42.50000000000062,6,low,2
ar1_growth_voi,burst,3014,30240,2015,0.29421260727576626,0.020984276519143724,0.2812241521918941,0.18196856906534326,3.6579818031430933,37.0,0.6323380634583051,85.60794044665012,9.610543227419441,1.2,0.1054999999999936,0.14144574554622086,0.0,0.0,117.05555555555486,6,low,2
cvoi_sf,burst,3014,30240,2015,0.265169024076757,0.0177834597595858,0.22332506203473945,0.21505376344086022,1.5571546732837056,12.0,0.9988083843103278,85.60794044665012,21.557196993242126,0.10918060997216783,0.05,0.14144574554622086,0.0,0.0,8.638888888888603,6,low,2
b2croi_v8q,burst,3014,30240,2015,0.23265827587651652,0.005206623716576375,0.05789909015715467,0.05789909015715467,2.7710504549214225,20.0,0.9994552532247877,85.60794044665012,309.8753819683516,0.31275241711584106,0.05,0.14144574554622086,0.0,0.0,13.972222222222205,6,low,2
oracle,burst,3014,30240,2015,0.19896432149286736,0.005492932323304645,0.06617038875103391,0.05789909015715467,13.823159636062861,170.0,0.9580424266577757,85.60794044665012,90.54205855285338,1.2,0.05,0.14144574554622086,0.0,0.0,44.00000000000062,6,low,2
error_trigger,burst,3015,32256,2015,0.2624834471800607,0.017418001304972962,0.23159636062861869,0.1488833746898263,16.879569892473118,154.0,0.9612753001451303,85.75682382133995,3.8152949990838687,1.2,0.08150000000000024,0.14011689092806837,0.22999999999999976,0.0,38.944444444444464,6,low,2
generic_voi,burst,3015,32256,2015,0.26168437856089394,0.017415775999401546,0.23159636062861869,0.1488833746898263,14.427956989247312,140.0,0.962475035705608,85.75682382133995,7.985249189451965,1.2,0.09650000000000024,0.14011689092806837,0.3966666666666664,0.0,37.44444444444436,6,low,2
ar1_growth_voi,burst,3015,32256,2015,0.35871668602304485,0.045138919138492786,0.6368899917287014,0.3225806451612903,3.604880066170389,39.0,0.6699616723956766,85.75682382133995,9.438235667434801,1.2,0.7505000000000477,0.14011689092806837,0.9113333333335432,0.0,108.49999999999926,6,low,2
cvoi_sf,burst,3015,32256,2015,0.34865790673762453,0.028769477836975563,0.3308519437551696,0.45492142266335817,1.5628618693134821,11.0,0.9986602460798608,85.75682382133995,21.896568050714343,0.05,0.19549999999999046,0.14011689092806837,0.22999999999999976,0.0,8.249999999999838,6,low,2
b2croi_v8q,burst,3015,32256,2015,0.2986542070604507,0.016415755256758556,0.21505376344086022,0.13234077750206782,2.8456575682382135,31.0,0.9995866470502504,85.75682382133995,312.76870517189576,0.32905567975924405,0.08150000000000024,0.14011689092806837,0.22999999999999976,0.0,14.00000000000009,6,low,2
oracle,burst,3015,32256,2015,0.26122863730301765,0.01602505106258604,0.21505376344086022,0.12406947890818859,16.94995864350703,155.0,0.960901976626763,85.75682382133995,90.56798222292187,1.2,0.08150000000000024,0.14011689092806837,0.22999999999999976,0.0,38.6944444444444,6,low,2
error_trigger,burst,3016,34272,2015,0.23383037702374962,0.016650133773375007,0.22332506203473945,0.15715467328370555,21.80339123242349,184.0,0.921497736668244,85.68238213399503,3.6227028925554183,1.2,0.08570000000000016,0.1386162743888374,0.31399999999999983,0.006342124041964029,52.05555555555684,6,low,2
generic_voi,burst,3016,34272,2015,0.23099687473558053,0.016015830130737204,0.22332506203473945,0.11579818031430934,17.20132340777502,154.0,0.9241915820372606,85.68238213399503,7.536047237645604,1.2,0.07070000000000017,0.1386162743888374,0.14733333333333315,0.006551240043504334,50.47222222222348,6,low,2
ar1_growth_voi,burst,3016,34272,2015,0.33345894590393543,0.027818326595520648,0.37220843672456577,0.24813895781637718,3.367576509511993,29.0,0.6719634644251472,85.68238213399503,10.186501676979342,1.2,0.2704999999999764,0.1386162743888374,0.14733333333333315,0.011784496290934544,107.6666666666665,6,low,2
cvoi_sf,burst,3016,34272,2015,0.3216169865299799,0.024007637657729106,0.2894954507857734,0.3308519437551696,1.580479735318445,11.0,0.9993703823216745,85.68238213399503,23.822171212620017,0.05,0.12049999999998637,0.1386162743888374,0.14733333333333315,0.012767241508086535,6.749999999999918,6,low,2
b2croi_v8q,burst,3016,34272,2015,0.2668674607025754,0.012291509806320374,0.1488833746898263,0.1488833746898263,2.857733664185277,31.0,0.9991815040588884,85.68238213399503,326.61095022965713,0.3809358861276933,0.05,0.1386162743888374,0.0,0.012018935231285314,15.138888888889127,6,low,2
oracle,burst,3016,34272,2015,0.22991944932879982,0.012024297058628902,0.1488833746898263,0.1488833746898263,21.653267162944584,184.0,0.9217927193762124,85.68238213399503,91.96828380596844,1.2,0.05,0.1386162743888374,0.0,0.006549389956185184,51.91666666666793,6,low,2
error_trigger,burst,3017,36288,2015,0.2907885423283533,0.014762164653498331,0.1902398676592225,0.11579818031430934,13.713895781637717,153.0,0.955672662121118,87.1712158808933,3.773037190537521,1.2,0.06710000000000023,0.12462401231804798,0.07533333333333309,0.0,36.611111111111256,6,low,2
generic_voi,burst,3017,36288,2015,0.2921503350400585,0.015013542889717955,0.19851116625310172,0.09925558312655086,11.940860215053764,153.0,0.9581326321890182,87.1712158808933,7.893557506601879,1.2,0.06710000000000023,0.12462401231804798,0.07533333333333309,0.0,35.69444444444421,6,low,2
ar1_growth_voi,burst,3017,36288,2015,0.38635249804178873,0.026387747749898334,0.3391232423490488,0.23986765922249792,3.5371381306865177,28.0,0.6685749636832421,87.1712158808933,9.460752470552848,1.2,0.21049999999999036,0.12462401231804798,0.07533333333333309,0.0,108.66666666666633,6,low,2
cvoi_sf,burst,3017,36288,2015,0.37275590656122604,0.03097624828171532,0.380479735318445,0.380479735318445,1.5689826302729528,12.0,0.9970666745248847,87.1712158808933,21.929590686665794,0.05,0.2855000000000023,0.12462401231804798,0.2366666666666658,0.0,11.638888888888784,6,low,2
b2croi_v8q,burst,3017,36288,2015,0.3330192550335928,0.012254135479799411,0.1488833746898263,0.09098428453267163,2.7082712985938793,25.0,0.9992279791955528,87.1712158808933,315.3148167027119,0.5417042135037967,0.05,0.12462401231804798,0.0,0.0,11.916666666666785,6,low,2
oracle,burst,3017,36288,2015,0.2911323608266817,0.012536518498578654,0.15715467328370555,0.09925558312655086,13.703143093465673,153.0,0.9562736317212772,87.1712158808933,91.91473639771232,1.2,0.05,0.12462401231804798,0.0,0.0,36.27777777777789,6,low,2
error_trigger,burst,3018,38304,2015,0.29247018031535227,0.014474872086367774,0.15715467328370555,0.23159636062861869,19.830603804797352,188.0,0.9712866730107788,87.19602977667493,3.7828767406419104,1.2,0.05510000000000103,0.12258085016397173,0.0,0.0,34.55555555555525,6,low,2
generic_voi,burst,3018,38304,2015,0.290199421621219,0.015079239378636915,0.1654259718775848,0.23986765922249792,17.158808933002483,161.0,0.973626028425427,87.19602977667493,7.571057629108281,1.2,0.05510000000000103,0.12258085016397173,0.0,0.0,33.41666666666596,6,low,2
ar1_growth_voi,burst,3018,38304,2015,0.38692664822242245,0.031805385344147466,0.41356492969396197,0.30603804797353185,3.5608767576509512,37.0,0.6783471233995404,87.19602977667493,9.752817772023805,1.2,0.3155000000000028,0.12258085016397173,1.7686666666666742,0.0,105.69444444444413,6,low,2
cvoi_sf,burst,3018,38304,2015,0.36684153027439814,0.027901438691421872,0.3143093465674111,0.4466501240694789,1.6244003308519437,13.0,0.9946595133542788,87.19602977667493,22.086962507506165,0.05,0.15050000000001032,0.12258085016397173,0.4353333333333318,0.0,14.55555555555558,6,low,2
b2croi_v8q,burst,3018,38304,2015,0.33936788702805437,0.012708495323843792,0.13234077750206782,0.1902398676592225,2.9435070306038047,30.0,0.9993674305496586,87.19602977667493,315.38431534991963,0.408651099380186,0.05,0.12258085016397173,0.0,0.0,13.638888888889097,6,low,2
oracle,burst,3018,38304,2015,0.286756509048179,0.012285125603149665,0.13234077750206782,0.1902398676592225,19.84937965260546,188.0,0.9710929308352276,87.19602977667493,91.58630760053806,1.2,0.05,0.12258085016397173,0.0,0.0,34.63888888888862,6,low,2
error_trigger,burst,3019,40320,2015,0.32582985535987036,0.014838106735459582,0.17369727047146402,0.1654259718775848,15.579652605459057,149.0,0.9802618554411175,84.56575682382133,3.7300908561361488,1.2,0.05,0.15487474555630143,0.0,0.0,32.33333333333251,6,low,2
generic_voi,burst,3019,40320,2015,0.3240033015893397,0.01606555599884826,0.19851116625310172,0.1488833746898263,13.254507857733664,144.0,0.9812340920800914,84.56575682382133,7.5602011348377385,1.2,0.05,0.15487474555630143,0.0,0.0,30.916666666665975,6,low,2
ar1_growth_voi,burst,3019,40320,2015,0.40657239886379987,0.03932072241566052,0.5128205128205128,0.38875103391232424,3.9097601323407773,32.0,0.6690502320124443,84.56575682382133,10.178906920483849,1.2,0.5104999999999826,0.15487474555630143,0.819999999999997,0.0,108.33333333333333,6,low,2
cvoi_sf,burst,3019,40320,2015,0.3860701793072286,0.03408760324527551,0.41356492969396197,0.4466501240694789,1.7170388751033911,17.0,0.997842224327569,84.56575682382133,22.20824240099075,0.10782315564939136,0.3154999999999771,0.15487474555630143,0.5799999999999995,0.0,10.13888888888857,6,low,2
b2croi_v8q,burst,3019,40320,2015,0.3626487715382333,0.010451152479973684,0.09925558312655086,0.1488833746898263,2.9588089330024814,26.0,0.9995829557408703,84.56575682382133,313.4554081882995,0.5302759764245104,0.05,0.15487474555630143,0.0,0.0,13.944444444444628,6,low,2
oracle,burst,3019,40320,2015,0.3251597569936245,0.009751187954802152,0.09925558312655086,0.12406947890818859,15.535814722911496,149.0,0.9806006401566556,84.56575682382133,89.97987278693219,1.2,0.05,0.15487474555630143,0.0,0.0,32.33333333333244,6,low,2
error_trigger,burst,3020,42336,2015,0.27832503685206994,0.018387512020631873,0.21505376344086022,0.2729528535980149,19.858808933002482,173.0,0.9773587885081493,85.55831265508684,4.169888356492551,1.2,0.05,0.14318553958309355,0.0,0.0,29.333333333332423,6,low,2
generic_voi,burst,3020,42336,2015,0.27789990831689265,0.018385977553355255,0.21505376344086022,0.2729528535980149,17.14251447477254,165.0,0.9804528813454545,85.55831265508684,8.102971222713848,1.2,0.05,0.14318553958309355,0.0,0.0,27.999999999999215,6,low,2
ar1_growth_voi,burst,3020,42336,2015,0.3584474196856093,0.037396422682258776,0.4466501240694789,0.5707196029776676,3.9228287841191065,37.0,0.6508003599399758,85.55831265508684,10.333901528897638,1.2,0.40549999999998265,0.14318553958309355,0.0,0.0,113.05555555555468,6,low,2
cvoi_sf,burst,3020,42336,2015,0.341337566700338,0.03632805212648517,0.4383788254755997,0.5376344086021506,1.652936311000827,13.0,0.9945666844502972,85.55831265508684,22.08181799021977,0.05,0.3754999999999686,0.14318553958309355,0.0,0.0,13.805555555555749,6,low,2
b2croi_v8q,burst,3020,42336,2015,0.3245448721618806,0.012291480252748701,0.12406947890818859,0.20678246484698098,2.9843672456575683,29.0,0.9992154378597499,85.55831265508684,312.40162146150624,0.6204142245812488,0.05,0.14318553958309355,0.0,0.0,13.055555555555593,6,low,2
oracle,burst,3020,42336,2015,0.2788368707707694,0.011686898311562315,0.12406947890818859,0.1902398676592225,19.824400330851944,173.0,0.9772860969260038,85.55831265508684,88.51775822111823,1.2,0.05,0.14318553958309355,0.0,0.0,29.249999999999087,6,low,2
error_trigger,severe_burst,3000,2016,2015,0.45338147630928494,0.06739217155414684,0.8519437551695616,0.8519437551695616,11.102977667493796,131.0,0.9746623438226155,73.32506203473945,3.8700671947420235,1.2,0.9907000000000044,0.2532451397593972,5.628666666666656,0.4936344464937461,35.361111111110695,6,low,2
generic_voi,severe_burst,3000,2016,2015,0.45014067927912543,0.06850326646682774,0.8602150537634409,0.8933002481389578,9.616790736145575,128.0,0.977784568910004,73.32506203473945,7.448994402054965,1.2,0.9895000000000062,0.2532451397593972,5.795333333333139,0.4920011126317858,33.94444444444369,6,low,2
ar1_growth_voi,severe_burst,3000,2016,2015,0.551254891877511,0.1093313319735795,1.4309346567411083,1.240694789081886,3.8317617866004965,34.0,0.7108423715608778,73.32506203473945,9.453355764540342,1.2,0.9658000000000038,0.2532451397593972,16.961999999999687,0.7049396118173229,98.44444444444436,6,low,2
cvoi_sf,severe_burst,3000,2016,2015,0.5361793647164266,0.08857156338076365,1.108354011579818,1.1497105045492142,2.1631100082712984,18.0,0.9949461496860089,73.32506203473945,20.937315996033753,0.1176248559261662,0.9997,0.2532451397593972,10.297333333333093,0.9983550548194402,13.416666666666691,6,low,2
b2croi_v8q,severe_burst,3000,2016,2015,0.5031142661198468,0.04150315245432709,0.48800661703887516,0.5293631100082713,3.0766749379652607,22.0,0.9995253748443251,73.32506203473945,301.0473249332226,0.15468575072818108,0.4654999999999775,0.2532451397593972,0.0,0.7581382841459277,11.638888888888822,6,low,2
oracle,severe_burst,3000,2016,2015,0.45748944199539704,0.04092533293235221,0.5045492142266337,0.4714640198511167,11.466666666666667,132.0,0.9758218680617743,73.32506203473945,87.1508139319644,1.2,0.4954999999999865,0.2532451397593972,0.16199999999999448,0.5037647973701255,33.83333333333302,6,low,2
error_trigger,severe_burst,3001,4032,2015,0.492281789920507,0.08497862534986482,1.0835401157981803,1.066997518610422,11.926385442514475,136.0,0.9792639092991391,70.84367245657567,3.824281828621259,1.0911306438692223,0.9649000000000039,0.2828063384525078,9.947333333333084,0.0,25.444444444444287,6,low,2
generic_voi,severe_burst,3001,4032,2015,0.4937841732714678,0.08399896219299055,1.0587262200165426,1.1000827129859387,11.026881720430108,122.0,0.9802796056403997,70.84367245657567,7.247304856989801,1.138945083716737,0.9649000000000039,0.2828063384525078,9.447333333333122,0.0,24.944444444444184,6,low,2
ar1_growth_voi,severe_burst,3001,4032,2015,0.5866598642258175,0.14247743316843225,1.9106699751861043,1.488833746898263,4.0383788254756,36.0,0.7184554064754726,70.84367245657567,9.268000560163268,1.2,0.9967000000000004,0.2828063384525078,26.613999999999745,0.5081616596876772,96.19444444444417,6,low,2
cvoi_sf,severe_burst,3001,4032,2015,0.5718433528781913,0.10074632301257992,1.1993382961124897,1.5632754342431763,2.4598842018196856,23.0,0.9966606354856818,70.84367245657567,21.905663611584576,0.13680518581506065,0.9799000000000039,0.2828063384525078,12.280666666666423,0.4186891284471747,11.249999999999794,6,low,2
b2croi_v8q,severe_burst,3001,4032,2015,0.5428700363696896,0.05744352519293178,0.6947890818858561,0.7361455748552523,3.398097601323408,36.0,0.9998813014580958,70.84367245657567,305.5539438281458,0.12783760176633047,0.8405000000000091,0.2828063384525078,3.034000000000024,0.02239386037884737,9.69444444444448,6,low,2
oracle,severe_burst,3001,4032,2015,0.5036382699837922,0.055842689259746024,0.7030603804797354,0.6368899917287014,11.69321753515302,134.0,0.9798332059138104,70.84367245657567,86.91668090995208,1.129669522611576,0.855500000000008,0.2828063384525078,3.034000000000024,0.0,25.749999999999805,6,low,2
error_trigger,severe_burst,3002,6048,2015,0.4600176307810891,0.05028727034476009,0.620347394540943,0.6286186931348222,12.622911497105045,136.0,0.9784900758649276,73.67245657568238,3.5455049461599613,1.2,0.6755000000000047,0.24867938051707797,1.3280000000000027,0.0,28.02777777777776,6,low,2
generic_voi,severe_burst,3002,6048,2015,0.4578903628386129,0.05014494531354436,0.6120760959470637,0.6534325889164599,11.120430107526882,131.0,0.9791668475372184,73.67245657568238,7.401142245107712,1.198894870593581,0.7054999999999977,0.24867938051707797,1.1613333333333309,0.0,27.69444444444441,6,low,2
ar1_growth_voi,severe_burst,3002,6048,2015,0.5549341665856568,0.0971158805170931,1.2489660876757651,1.1497105045492142,3.717204301075269,32.0,0.7150750963360596,73.67245657568238,9.369729988036617,1.2,0.9979000000000002,0.24867938051707797,13.35866666666627,0.021315681710308378,97.05555555555542,6,low,2
cvoi_sf,severe_burst,3002,6048,2015,0.5545040074098905,0.0773598108949805,0.9760132340777503,0.9015715467328371,2.141852770885029,20.0,0.9974826015263095,73.67245657568238,20.88024120352626,0.3533275934887425,0.9979000000000002,0.24867938051707797,7.648666666666745,0.4374393145742947,10.388888888888998,6,low,2
b2croi_v8q,severe_burst,3002,6048,2015,0.5046009653362621,0.037237989117343585,0.40529363110008276,0.5789909015715468,3.0965260545905706,30.0,0.9996390665858137,73.67245657568238,301.045442933665,0.2028691751466437,0.33049999999997304,0.24867938051707797,0.5493333333333322,0.0,11.111111111111171,6,low,2
oracle,severe_burst,3002,6048,2015,0.45676591642233216,0.03634150005841612,0.39702233250620345,0.5955334987593052,12.957981803143094,136.0,0.9764717030093623,73.67245657568238,86.6840464680019,1.2,0.31549999999998174,0.24867938051707797,0.5493333333333322,0.0,29.333333333333353,6,low,2
error_trigger,severe_burst,3003,8064,2015,0.46280515461625243,0.069058830441133,0.9181141439205955,0.7030603804797354,8.467245657568238,132.0,0.9709340920547558,69.72704714640199,3.5386766531220437,1.0010352226180637,0.9880000000000013,0.2950728741912027,7.074000000000008,0.0,30.80555555555597,6,low,2
generic_voi,severe_burst,3003,8064,2015,0.46804366589063934,0.05635437268223706,0.7196029776674938,0.6451612903225806,7.550537634408602,130.0,0.9716143986231599,69.72704714640199,7.62949427867091,0.9737702813584749,0.8555000000000333,0.2950728741912027,3.2406666666669843,0.0,30.41666666666707,6,low,2
ar1_growth_voi,severe_burst,3003,8064,2015,0.5684028361783705,0.09403179959872815,1.215880893300248,1.066997518610422,3.7828784119106698,35.0,0.7505121591944013,69.72704714640199,9.877544425649766,1.2,0.9970000000000003,0.2950728741912027,13.240666666666296,0.0,89.6666666666681,6,low,2
cvoi_sf,severe_burst,3003,8064,2015,0.5416648878397788,0.08046487787200043,1.0173697270471465,0.9842845326716294,2.4041356492969395,21.0,0.9991874054239088,69.72704714640199,21.511472492402525,0.05,0.9970000000000003,0.2950728741912027,8.907333333333133,0.0,7.972222222222073,6,low,2
b2croi_v8q,severe_burst,3003,8064,2015,0.5200632296049578,0.04408597933925271,0.5128205128205128,0.6038047973531845,3.2575682382133997,28.0,0.9998451064726779,69.72704714640199,301.8606150529761,0.05,0.49549999999997196,0.2950728741912027,0.8786666666666652,0.0,7.7499999999998375,6,low,2
oracle,severe_burst,3003,8064,2015,0.46371199604334,0.04337146295210555,0.5293631100082713,0.5459057071960298,8.394623655913978,132.0,0.9686908320163685,69.72704714640199,87.35447904215224,1.1126610674091146,0.5404999999999694,0.2950728741912027,0.7119999999999984,0.0,31.91666666666717,6,low,2
error_trigger,severe_burst,3004,10080,2015,0.4600127302220452,0.11080168620976506,1.3978494623655915,1.555004135649297,10.05690653432589,127.0,0.9803456420256199,74.04466501240695,3.7553398661944026,0.8508293532194037,0.9931000000000008,0.247508642303008,16.509999999999646,0.5731705200006305,29.16666666666637,6,low,2
generic_voi,severe_burst,3004,10080,2015,0.45805174684335254,0.10868864651481626,1.3647642679900744,1.5467328370554176,8.811331679073614,127.0,0.9810313837743985,74.04466501240695,7.379348488020764,0.8892956160651246,0.9931000000000008,0.247508642303008,16.009999999999636,0.5735571348421029,28.249999999999645,6,low,2
ar1_growth_voi,severe_burst,3004,10080,2015,0.5495423423938431,0.14576233307171393,2.001654259718776,1.3895781637717122,3.7809760132340777,35.0,0.709276260371717,74.04466501240695,9.249553180278902,1.2,0.9934000000000007,0.247508642303008,28.676666666666385,0.6468269526237599,98.8888888888891,6,low,2
cvoi_sf,severe_burst,3004,10080,2015,0.5282529424985511,0.11857746132009919,1.5715467328370554,1.3068651778329199,2.1114971050454923,18.0,0.995980729086177,74.04466501240695,20.73764734007141,0.12217552843877884,0.9934000000000007,0.247508642303008,20.009999999999692,0.6329518592365372,13.750000000000298,6,low,2
b2croi_v8q,severe_burst,3004,10080,2015,0.5109132882283376,0.05380012407684244,0.6865177832919769,0.5459057071960298,2.9384615384615387,22.0,0.9997372757240799,74.04466501240695,299.3261237067191,0.05,0.7804999999999878,0.247508642303008,3.58600000000008,0.7577133581521932,11.750000000000137,6,low,2
oracle,severe_burst,3004,10080,2015,0.4671431814430696,0.04937851144077213,0.6286186931348222,0.5293631100082713,9.386848635235731,127.0,0.9771520340241848,74.04466501240695,86.56893517110248,1.071093761496084,0.7204999999999878,0.247508642303008,2.252666666666715,0.6215551304967903,30.611111111110905,6,low,2
error_trigger,severe_burst,3005,12096,2015,0.37748521514238004,0.0881671649297123,1.1331679073614558,1.1910669975186103,10.145492142266336,135.0,0.9451531924620994,72.05955334987593,3.519936183943568,1.2,0.9991000000000001,0.266187057945471,10.803333333332978,0.0,43.000000000001506,6,low,2
generic_voi,severe_burst,3005,12096,2015,0.37941264081853987,0.09253660958659678,1.207609594706369,1.1827956989247312,9.230272952853598,134.0,0.9485786710121311,72.05955334987593,7.229090134426027,1.2,0.9991000000000001,0.266187057945471,12.303333333332946,0.0,42.138888888890314,6,low,2
ar1_growth_voi,severe_burst,3005,12096,2015,0.4777701855025116,0.14651237438900508,2.001654259718776,1.52191894127378,3.819106699751861,32.0,0.7051278711528376,72.05955334987593,9.24506821500937,1.2,0.9991000000000001,0.266187057945471,28.303333333333036,0.0,100.36111111111113,6,low,2
cvoi_sf,severe_burst,3005,12096,2015,0.4513167054261859,0.08835993507338487,1.0835401157981803,1.3399503722084367,2.2137303556658394,25.0,0.9992353565989686,72.05955334987593,21.3324576188757,0.32063802239762706,0.9940000000000057,0.266187057945471,9.803333333333047,0.0,7.111111111111111,6,low,2
b2croi_v8q,severe_burst,3005,12096,2015,0.4179264995785477,0.0516492912901078,0.587262200165426,0.9098428453267163,3.2559139784946236,29.0,0.9998318110136944,72.05955334987593,305.54372484497634,0.4328884211840051,0.6005000000000269,0.266187057945471,0.7653333333334559,0.0,10.250000000000114,6,low,2
oracle,severe_burst,3005,12096,2015,0.3819693923831458,0.04689070832863475,0.5707196029776676,0.6865177832919769,9.553515301902399,134.0,0.9452858807492489,72.05955334987593,86.46574367655825,1.2,0.5855000000000214,0.266187057945471,0.4320000000000239,0.0,43.05555555555704,6,low,2
error_trigger,severe_burst,3006,14112,2015,0.4216529605747159,0.049449944663886795,0.6451612903225806,0.5210918114143921,10.628287841191067,144.0,0.9672432403330468,74.11910669975185,3.533908709070227,1.2,0.735499999999994,0.24628965344805887,2.8486666666667975,0.0,33.27777777777858,6,low,2
generic_voi,severe_burst,3006,14112,2015,0.4247520029597453,0.05420256090166733,0.7030603804797354,0.6038047973531845,9.037303556658395,144.0,0.9713215269285166,74.11910669975185,7.2627193144252224,1.2,0.8254999999999979,0.24628965344805887,2.8686666666668024,0.0,31.222222222222893,6,low,2
ar1_growth_voi,severe_burst,3006,14112,2015,0.5264260619217088,0.08626448052100379,1.108354011579818,1.0256410256410255,3.6763440860215053,39.0,0.7478637791883255,74.11910669975185,9.2692362091437,1.2,0.9967000000000004,0.24628965344805887,10.423333333333325,0.0,90.08333333333383,6,low,2
cvoi_sf,severe_burst,3006,14112,2015,0.4952498515679527,0.0724500909187537,0.9263854425144747,0.8602150537634409,2.1490488006617037,20.0,0.9977385028067827,74.11910669975185,20.91287192715235,0.22017366633071223,0.9955000000000005,0.24628965344805887,6.73866666666685,0.0,11.166666666666877,6,low,2
b2croi_v8q,severe_burst,3006,14112,2015,0.4638031375672422,0.03026631760704877,0.2977667493796526,0.5955334987593052,3.1026468155500413,32.0,0.9999965519271157,74.11910669975185,300.6773616046305,0.1988021913920758,0.12049999999999148,0.24628965344805887,0.0,0.0,8.166666666666442,6,low,2
oracle,severe_burst,3006,14112,2015,0.42558288585681775,0.028795543360364897,0.30603804797353185,0.49627791563275436,10.62531017369727,144.0,0.969147953719305,74.11910669975185,87.04779573159279,1.2,0.13549999999999532,0.24628965344805887,0.0,0.0,32.77777777777854,6,low,2
error_trigger,severe_burst,3007,16128,2015,0.408218259455172,0.06055689977709926,0.8188585607940446,0.587262200165426,13.820181968569065,177.0,0.9279148395070531,72.80397022332507,3.6242543650379697,1.2,0.9985000000000002,0.26542526349384665,4.6319999999999615,0.0,46.69444444444576,6,low,2
generic_voi,severe_burst,3007,16128,2015,0.40928891388742783,0.06230689813219704,0.8436724565756825,0.6038047973531845,11.817452440033085,137.0,0.9299762136261451,72.80397022332507,7.386099825620134,1.2,0.9985000000000002,0.26542526349384665,5.1319999999999055,0.0,45.91666666666793,6,low,2
ar1_growth_voi,severe_burst,3007,16128,2015,0.5031795320689546,0.10376585119798928,1.4061207609594708,1.0256410256410255,3.80479735318445,35.0,0.7084824379379348,72.80397022332507,9.983128673921597,1.2,1.0,0.26542526349384665,16.465333333333028,0.0,99.52777777777828,6,low,2
cvoi_sf,severe_burst,3007,16128,2015,0.49620136554066424,0.0655232318015192,0.7692307692307693,1.0339123242349049,2.1484698097601322,14.0,0.9988997949908689,72.80397022332507,22.518263075953676,0.06023725843607121,0.9755000000000242,0.26542526349384665,3.632000000000013,0.0,8.611111111110919,6,low,2
b2croi_v8q,severe_burst,3007,16128,2015,0.46251410051600406,0.029951311330357118,0.3391232423490488,0.41356492969396197,3.1846153846153844,32.0,0.9999773416706134,72.80397022332507,300.6230375935178,0.1847296493372671,0.21049999999999747,0.26542526349384665,0.24933333333333324,0.0,14.583333333333314,6,low,2
oracle,severe_burst,3007,16128,2015,0.42951533159378946,0.02590247055215797,0.2812241521918941,0.40529363110008276,14.00885028949545,177.0,0.9277488234123407,72.80397022332507,86.75946467544505,1.2,0.1055000000000097,0.26542526349384665,0.24933333333333324,0.0,47.41666666666804,6,low,2
error_trigger,severe_burst,3008,18144,2015,0.41356982468554976,0.03649329458434407,0.4466501240694789,0.4466501240694789,16.47196029776675,155.0,0.9739707546703628,71.78660049627791,3.561143741409107,1.2,0.390499999999967,0.2710800747878001,0.28266666666666496,0.0,31.416666666666398,6,low,2
generic_voi,severe_burst,3008,18144,2015,0.40834389172109203,0.03682123638253521,0.4466501240694789,0.4714640198511167,13.30339123242349,155.0,0.9743963936852054,71.78660049627791,7.226995034166438,1.2,0.390499999999967,0.2710800747878001,0.28266666666666496,0.0,30.833333333333112,6,low,2
ar1_growth_voi,severe_burst,3008,18144,2015,0.49520233873968506,0.07229983267252484,0.9925558312655087,0.587262200165426,4.1492969396195205,34.0,0.6534277628967583,71.78660049627791,9.581003807226274,1.2,0.9997,0.2710800747878001,8.146666666666402,0.0,112.77777777777688,6,low,2
cvoi_sf,severe_burst,3008,18144,2015,0.4886990102802066,0.059139668115000626,0.727874276261373,0.76095947063689,2.2058726220016545,19.0,0.9968353459207511,71.78660049627791,21.149641192904106,0.05,0.9005000000000212,0.2710800747878001,3.208666666666722,0.0,11.249999999999984,6,low,2
b2croi_v8q,severe_burst,3008,18144,2015,0.4481732398404046,0.03666923212446878,0.4466501240694789,0.43010752688172044,3.2978494623655914,30.0,0.9997808483630727,71.78660049627791,309.5100671931103,0.27194919420244845,0.39049999999996643,0.2710800747878001,0.11599999999999822,0.0,11.08333333333321,6,low,2
