policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f
error_trigger,burst,2030,10080,2015,0.9043295880218917,0.09514061207609595,0.8933002481389578,1.902398676592225,9.38626964433416,139.0,0.6523616190332504,88.78411910669975,3.4927841950157106,1.2,0.31549999999995987,0.11097264892456167,6.473999999999676,14.599124999999713,229.77777777777544
b2croi_gateway_forecast,burst,2030,10080,2015,4.278410647625081,1.8295698924731183,25.31017369727047,0.5128205128205128,33.62133995037221,164.0,0.9825269919812333,88.78411910669975,451.9016362595829,1.2,0.9697000000000033,0.11097264892456167,497.95200000002677,599.3568333333661,134.8888888888911
oracle,burst,2031,12096,2015,0.686007233603665,0.03553815136476427,0.39702233250620345,0.2812241521918941,10.082051282051282,145.0,0.6233684503688801,85.40942928039702,53.56224413953084,1.2,0.08660000000000041,0.1411302262610667,1.198666666666666,5.607541666666623,244.77777777777365
b2croi_edge_metadata,burst,2031,12096,2015,0.6846271351409429,0.03878205128205128,0.4466501240694789,0.2977667493796526,1.744251447477254,12.0,0.9999980296697258,85.40942928039702,260.25360157810354,0.05,0.08660000000000041,0.1411302262610667,1.198666666666666,5.50858333333329,3.3333333333333237
cvoi_sf,burst,2031,12096,2015,0.6926851183311934,0.05777502067824648,0.6782464846980976,0.6286186931348222,1.5756823821339951,11.0,0.9981439484730597,85.40942928039702,20.600359855975412,0.05,0.1862000000000059,0.1411302262610667,4.590666666666691,5.718499999999957,17.555555555554957
error_trigger,burst,2031,12096,2015,0.6768737111953476,0.07009408602150538,0.8933002481389578,0.6120760959470637,10.092307692307692,145.0,0.6120112151623255,85.40942928039702,5.0208605271267235,1.2,0.31549999999998724,0.1411302262610667,7.590666666666518,5.577874999999956,250.4444444444401
b2croi_gateway_forecast,burst,2031,12096,2015,4.369128838858202,2.605515922249793,38.246484698097596,0.04962779156327543,36.945574855252275,170.0,0.9348053168595689,85.40942928039702,491.4671825047146,1.2,1.0,0.1411302262610667,758.672666666697,612.615375000035,119.22222222222102
oracle,burst,2032,14112,2015,0.8432319339486843,0.05454921422663358,0.47973531844499584,0.9760132340777503,12.988751033912324,148.0,0.6259019000927856,84.863523573201,54.51868748319481,1.2,0.05,0.14762498761277046,1.606666666666741,10.936624999999731,243.44444444444142
b2croi_edge_metadata,burst,2032,14112,2015,0.8629491570870358,0.05780345326716294,0.49627791563275436,1.0918114143920596,1.8550868486352357,20.0,0.9999995074167035,84.863523573201,280.7706863081797,0.05,0.05,0.14762498761277046,1.9400000000000817,11.993916666666392,7.111111111111346
cvoi_sf,burst,2032,14112,2015,0.8575200891943986,0.09710504549214227,1.0587262200165426,1.4722911497105047,1.6484698097601322,16.0,0.9961427368903472,84.863523573201,20.036715009595238,0.2335587226587109,0.36049999999997523,0.14762498761277046,9.92133333333311,11.686624999999745,23.88888888888867
error_trigger,burst,2032,14112,2015,0.8314632872719598,0.09476323407775021,1.0752688172043012,1.2903225806451613,12.947725392886683,148.0,0.6296459988291715,84.863523573201,3.4295790669884965,1.2,0.43549999999996425,0.14762498761277046,10.278666666666389,10.46787499999973,241.11111111110844
b2croi_gateway_forecast,burst,2032,14112,2015,5.071485708121848,2.5181968569065343,34.93796526054591,0.8602150537634409,33.41885856079404,231.0,0.8559445108853876,84.863523573201,611.7374451499358,1.2,1.0,0.14762498761277046,692.4260000000211,812.5564166667,150.33333333333584
oracle,burst,2033,16128,2015,0.761601138720078,0.028145678246484698,0.23159636062861869,0.3143093465674111,17.861373035566583,206.0,0.5817275462386879,85.6575682382134,51.69436026831959,1.2,0.05,0.14081745299014203,0.009999999999999181,8.071541666666377,266.77777777777396
b2croi_edge_metadata,burst,2033,16128,2015,0.7525651358428308,0.03203060380479735,0.2977667493796526,0.3143093465674111,1.8001654259718776,38.0,0.9999995074167035,85.6575682382134,304.9292814326831,0.05,0.05,0.14081745299014203,0.009999999999999181,8.092374999999706,6.666666666666693
cvoi_sf,burst,2033,16128,2015,0.788562027742057,0.04671991315136476,0.47973531844499584,0.5459057071960298,1.5662531017369727,16.0,0.9972158098576934,85.6575682382134,33.921997035274664,0.05,0.05,0.14081745299014203,0.2920000000000502,8.46737499999971,17.11111111111101
